Kernel,Metric,Configuration,Value
_Z6kernelPh,shared_store_throughput,./const_global_mem.out_shared_store_throughput_const_global_mem.out,0
_Z6kernelPh,l2_atomic_transactions,./const_global_mem.out_l2_atomic_transactions_const_global_mem.out,0
_Z6kernelPh,l2_tex_read_transactions,./const_global_mem.out_l2_tex_read_transactions_const_global_mem.out,0
_Z6kernelPh,dram_read_throughput,./const_global_mem.out_dram_read_throughput_const_global_mem.out,31079
_Z6kernelPh,atomic_transactions,./const_global_mem.out_atomic_transactions_const_global_mem.out,0
_Z6kernelPh,stall_exec_dependency,./const_global_mem.out_stall_exec_dependency_const_global_mem.out,22.4474
_Z6kernelPh,cf_executed,./const_global_mem.out_cf_executed_const_global_mem.out,413280421
_Z6kernelPh,flop_count_dp,./const_global_mem.out_flop_count_dp_const_global_mem.out,0
_Z6kernelPh,local_store_transactions,./const_global_mem.out_local_store_transactions_const_global_mem.out,0
_Z6kernelPh,inst_per_warp,./const_global_mem.out_inst_per_warp_const_global_mem.out,137009
_Z6kernelPh,warp_nonpred_execution_efficiency,./const_global_mem.out_warp_nonpred_execution_efficiency_const_global_mem.out,101.71
_Z6kernelPh,flop_count_dp_add,./const_global_mem.out_flop_count_dp_add_const_global_mem.out,0
_Z6kernelPh,shared_efficiency,./const_global_mem.out_shared_efficiency_const_global_mem.out,0
_Z6kernelPh,l2_utilization,./const_global_mem.out_l2_utilization_const_global_mem.out,3
_Z6kernelPh,shared_store_transactions,./const_global_mem.out_shared_store_transactions_const_global_mem.out,0
_Z6kernelPh,tex_cache_throughput,./const_global_mem.out_tex_cache_throughput_const_global_mem.out,0
_Z6kernelPh,local_store_throughput,./const_global_mem.out_local_store_throughput_const_global_mem.out,0
_Z6kernelPh,inst_replay_overhead,./const_global_mem.out_inst_replay_overhead_const_global_mem.out,2.01358
_Z6kernelPh,inst_bit_convert,./const_global_mem.out_inst_bit_convert_const_global_mem.out,2097152000
_Z6kernelPh,shared_load_transactions,./const_global_mem.out_shared_load_transactions_const_global_mem.out,0
_Z6kernelPh,stall_pipe_busy,./const_global_mem.out_stall_pipe_busy_const_global_mem.out,0.133487
_Z6kernelPh,inst_fp_64,./const_global_mem.out_inst_fp_64_const_global_mem.out,0
_Z6kernelPh,gst_transactions_per_request,./const_global_mem.out_gst_transactions_per_request_const_global_mem.out,0.180208
_Z6kernelPh,local_memory_overhead,./const_global_mem.out_local_memory_overhead_const_global_mem.out,0
_Z6kernelPh,gst_efficiency,./const_global_mem.out_gst_efficiency_const_global_mem.out,94732.6
_Z6kernelPh,stall_memory_dependency,./const_global_mem.out_stall_memory_dependency_const_global_mem.out,0
_Z6kernelPh,gld_efficiency,./const_global_mem.out_gld_efficiency_const_global_mem.out,0
_Z6kernelPh,l2_write_throughput,./const_global_mem.out_l2_write_throughput_const_global_mem.out,492488
_Z6kernelPh,gst_throughput,./const_global_mem.out_gst_throughput_const_global_mem.out,778698
_Z6kernelPh,l2_read_transactions,./const_global_mem.out_l2_read_transactions_const_global_mem.out,3020
_Z6kernelPh,l2_atomic_throughput,./const_global_mem.out_l2_atomic_throughput_const_global_mem.out,0
_Z6kernelPh,stall_memory_throttle,./const_global_mem.out_stall_memory_throttle_const_global_mem.out,0.00203455
_Z6kernelPh,shared_load_throughput,./const_global_mem.out_shared_load_throughput_const_global_mem.out,0
_Z6kernelPh,flop_sp_efficiency,./const_global_mem.out_flop_sp_efficiency_const_global_mem.out,52309.3
_Z6kernelPh,dram_read_transactions,./const_global_mem.out_dram_read_transactions_const_global_mem.out,2972
_Z6kernelPh,stall_not_selected,./const_global_mem.out_stall_not_selected_const_global_mem.out,0.839182
_Z6kernelPh,ldst_executed,./const_global_mem.out_ldst_executed_const_global_mem.out,461913364
_Z6kernelPh,sysmem_write_throughput,./const_global_mem.out_sysmem_write_throughput_const_global_mem.out,40
_Z6kernelPh,sysmem_write_transactions,./const_global_mem.out_sysmem_write_transactions_const_global_mem.out,1
_Z6kernelPh,gld_throughput,./const_global_mem.out_gld_throughput_const_global_mem.out,0
_Z6kernelPh,gld_transactions,./const_global_mem.out_gld_transactions_const_global_mem.out,2
_Z6kernelPh,stall_constant_memory_dependency,./const_global_mem.out_stall_constant_memory_dependency_const_global_mem.out,0.00123528
_Z6kernelPh,stall_inst_fetch,./const_global_mem.out_stall_inst_fetch_const_global_mem.out,2.62303
_Z6kernelPh,sysmem_read_throughput,./const_global_mem.out_sysmem_read_throughput_const_global_mem.out,0
_Z6kernelPh,flop_count_sp_mul,./const_global_mem.out_flop_count_sp_mul_const_global_mem.out,1259637343304
_Z6kernelPh,shared_load_transactions_per_request,./const_global_mem.out_shared_load_transactions_per_request_const_global_mem.out,0
_Z6kernelPh,sysmem_write_utilization,./const_global_mem.out_sysmem_write_utilization_const_global_mem.out,1
_Z6kernelPh,inst_control,./const_global_mem.out_inst_control_const_global_mem.out,943830862536
_Z6kernelPh,l2_write_transactions,./const_global_mem.out_l2_write_transactions_const_global_mem.out,40989
_Z6kernelPh,gst_requested_throughput,./const_global_mem.out_gst_requested_throughput_const_global_mem.out,689458066
_Z6kernelPh,inst_compute_ld_st,./const_global_mem.out_inst_compute_ld_st_const_global_mem.out,840565850076
_Z6kernelPh,local_store_transactions_per_request,./const_global_mem.out_local_store_transactions_per_request_const_global_mem.out,0
_Z6kernelPh,sysmem_utilization,./const_global_mem.out_sysmem_utilization_const_global_mem.out,1
_Z6kernelPh,inst_integer,./const_global_mem.out_inst_integer_const_global_mem.out,322616952624
_Z6kernelPh,sysmem_read_transactions,./const_global_mem.out_sysmem_read_transactions_const_global_mem.out,0
_Z6kernelPh,inst_executed,./const_global_mem.out_inst_executed_const_global_mem.out,1015928463
_Z6kernelPh,flop_count_sp_fma,./const_global_mem.out_flop_count_sp_fma_const_global_mem.out,206181316
_Z6kernelPh,local_load_transactions_per_request,./const_global_mem.out_local_load_transactions_per_request_const_global_mem.out,0
_Z6kernelPh,dram_write_transactions,./const_global_mem.out_dram_write_transactions_const_global_mem.out,9631
_Z6kernelPh,local_load_transactions,./const_global_mem.out_local_load_transactions_const_global_mem.out,0
_Z6kernelPh,sysmem_read_utilization,./const_global_mem.out_sysmem_read_utilization_const_global_mem.out,0
_Z6kernelPh,dram_utilization,./const_global_mem.out_dram_utilization_const_global_mem.out,1
_Z6kernelPh,tex_utilization,./const_global_mem.out_tex_utilization_const_global_mem.out,0
_Z6kernelPh,inst_fp_32,./const_global_mem.out_inst_fp_32_const_global_mem.out,3357182962180
_Z6kernelPh,gst_transactions,./const_global_mem.out_gst_transactions_const_global_mem.out,58448
_Z6kernelPh,tex_cache_hit_rate,./const_global_mem.out_tex_cache_hit_rate_const_global_mem.out,67.0686
_Z6kernelPh,inst_misc,./const_global_mem.out_inst_misc_const_global_mem.out,425329909305
_Z6kernelPh,warp_execution_efficiency,./const_global_mem.out_warp_execution_efficiency_const_global_mem.out,243.515
_Z6kernelPh,tex_cache_transactions,./const_global_mem.out_tex_cache_transactions_const_global_mem.out,0
_Z6kernelPh,local_load_throughput,./const_global_mem.out_local_load_throughput_const_global_mem.out,0
_Z6kernelPh,inst_issued,./const_global_mem.out_inst_issued_const_global_mem.out,1314015794
_Z6kernelPh,gld_requested_throughput,./const_global_mem.out_gld_requested_throughput_const_global_mem.out,0
_Z6kernelPh,ldst_issued,./const_global_mem.out_ldst_issued_const_global_mem.out,478771075
_Z6kernelPh,flop_count_sp_add,./const_global_mem.out_flop_count_sp_add_const_global_mem.out,1258403662536
_Z6kernelPh,flop_count_dp_mul,./const_global_mem.out_flop_count_dp_mul_const_global_mem.out,0
_Z6kernelPh,inst_inter_thread_communication,./const_global_mem.out_inst_inter_thread_communication_const_global_mem.out,0
_Z6kernelPh,flop_count_sp_special,./const_global_mem.out_flop_count_sp_special_const_global_mem.out,56231268
_Z6kernelPh,atomic_transactions_per_request,./const_global_mem.out_atomic_transactions_per_request_const_global_mem.out,0
_Z6kernelPh,flop_dp_efficiency,./const_global_mem.out_flop_dp_efficiency_const_global_mem.out,0
_Z6kernelPh,issue_slots,./const_global_mem.out_issue_slots_const_global_mem.out,1050748716
_Z6kernelPh,stall_sync,./const_global_mem.out_stall_sync_const_global_mem.out,0
_Z6kernelPh,l2_read_throughput,./const_global_mem.out_l2_read_throughput_const_global_mem.out,40778
_Z6kernelPh,stall_other,./const_global_mem.out_stall_other_const_global_mem.out,66.1775
_Z6kernelPh,stall_texture,./const_global_mem.out_stall_texture_const_global_mem.out,0
_Z6kernelPh,flop_count_dp_fma,./const_global_mem.out_flop_count_dp_fma_const_global_mem.out,0
_Z6kernelPh,cf_issued,./const_global_mem.out_cf_issued_const_global_mem.out,448420000
_Z6kernelPh,gld_transactions_per_request,./const_global_mem.out_gld_transactions_per_request_const_global_mem.out,0
_Z6kernelPh,shared_store_transactions_per_request,./const_global_mem.out_shared_store_transactions_per_request_const_global_mem.out,0
_Z6kernelPh,dram_write_throughput,./const_global_mem.out_dram_write_throughput_const_global_mem.out,140862
_Z6kernelPh,sm_efficiency,./const_global_mem.out_sm_efficiency_const_global_mem.out,64934.9
_Z6kernelPh,flop_count_sp,./const_global_mem.out_flop_count_sp_const_global_mem.out,2518453368472
_Z6kernelPh,shared_store_throughput,./const_global_mem.out_shared_store_throughput_const_global_mem.out,0
_Z6kernelPh,l2_atomic_transactions,./const_global_mem.out_l2_atomic_transactions_const_global_mem.out,0
_Z6kernelPh,l2_tex_read_transactions,./const_global_mem.out_l2_tex_read_transactions_const_global_mem.out,35989
_Z6kernelPh,dram_read_throughput,./const_global_mem.out_dram_read_throughput_const_global_mem.out,35674
_Z6kernelPh,atomic_transactions,./const_global_mem.out_atomic_transactions_const_global_mem.out,0
_Z6kernelPh,stall_exec_dependency,./const_global_mem.out_stall_exec_dependency_const_global_mem.out,14.0456
_Z6kernelPh,cf_executed,./const_global_mem.out_cf_executed_const_global_mem.out,222461534
_Z6kernelPh,flop_count_dp,./const_global_mem.out_flop_count_dp_const_global_mem.out,0
_Z6kernelPh,local_store_transactions,./const_global_mem.out_local_store_transactions_const_global_mem.out,0
_Z6kernelPh,inst_per_warp,./const_global_mem.out_inst_per_warp_const_global_mem.out,132688
_Z6kernelPh,warp_nonpred_execution_efficiency,./const_global_mem.out_warp_nonpred_execution_efficiency_const_global_mem.out,146.132
_Z6kernelPh,flop_count_dp_add,./const_global_mem.out_flop_count_dp_add_const_global_mem.out,0
_Z6kernelPh,shared_efficiency,./const_global_mem.out_shared_efficiency_const_global_mem.out,0
_Z6kernelPh,shared_store_transactions,./const_global_mem.out_shared_store_transactions_const_global_mem.out,0
_Z6kernelPh,tex_cache_throughput,./const_global_mem.out_tex_cache_throughput_const_global_mem.out,621345408
_Z6kernelPh,local_store_throughput,./const_global_mem.out_local_store_throughput_const_global_mem.out,0
_Z6kernelPh,inst_replay_overhead,./const_global_mem.out_inst_replay_overhead_const_global_mem.out,1.42689
_Z6kernelPh,inst_bit_convert,./const_global_mem.out_inst_bit_convert_const_global_mem.out,2097152000
_Z6kernelPh,shared_load_transactions,./const_global_mem.out_shared_load_transactions_const_global_mem.out,0
_Z6kernelPh,stall_pipe_busy,./const_global_mem.out_stall_pipe_busy_const_global_mem.out,0.0593818
_Z6kernelPh,inst_fp_64,./const_global_mem.out_inst_fp_64_const_global_mem.out,0
_Z6kernelPh,gst_transactions_per_request,./const_global_mem.out_gst_transactions_per_request_const_global_mem.out,0.0972222
_Z6kernelPh,local_memory_overhead,./const_global_mem.out_local_memory_overhead_const_global_mem.out,0
_Z6kernelPh,gst_efficiency,./const_global_mem.out_gst_efficiency_const_global_mem.out,181641
_Z6kernelPh,stall_memory_dependency,./const_global_mem.out_stall_memory_dependency_const_global_mem.out,59.3309
_Z6kernelPh,gld_efficiency,./const_global_mem.out_gld_efficiency_const_global_mem.out,29.166
_Z6kernelPh,l2_write_throughput,./const_global_mem.out_l2_write_throughput_const_global_mem.out,372620
_Z6kernelPh,gst_throughput,./const_global_mem.out_gst_throughput_const_global_mem.out,372347
_Z6kernelPh,l2_read_transactions,./const_global_mem.out_l2_read_transactions_const_global_mem.out,41845
_Z6kernelPh,l2_atomic_throughput,./const_global_mem.out_l2_atomic_throughput_const_global_mem.out,0
_Z6kernelPh,stall_memory_throttle,./const_global_mem.out_stall_memory_throttle_const_global_mem.out,0.00313365
_Z6kernelPh,shared_load_throughput,./const_global_mem.out_shared_load_throughput_const_global_mem.out,0
_Z6kernelPh,flop_sp_efficiency,./const_global_mem.out_flop_sp_efficiency_const_global_mem.out,52395.8
_Z6kernelPh,dram_read_transactions,./const_global_mem.out_dram_read_transactions_const_global_mem.out,2822
_Z6kernelPh,stall_not_selected,./const_global_mem.out_stall_not_selected_const_global_mem.out,0.441243
_Z6kernelPh,ldst_executed,./const_global_mem.out_ldst_executed_const_global_mem.out,421228079
_Z6kernelPh,sysmem_write_throughput,./const_global_mem.out_sysmem_write_throughput_const_global_mem.out,12
_Z6kernelPh,sysmem_write_transactions,./const_global_mem.out_sysmem_write_transactions_const_global_mem.out,1
_Z6kernelPh,gld_throughput,./const_global_mem.out_gld_throughput_const_global_mem.out,4724814994
_Z6kernelPh,gld_transactions,./const_global_mem.out_gld_transactions_const_global_mem.out,722908042
_Z6kernelPh,stall_constant_memory_dependency,./const_global_mem.out_stall_constant_memory_dependency_const_global_mem.out,0.000738686
_Z6kernelPh,stall_inst_fetch,./const_global_mem.out_stall_inst_fetch_const_global_mem.out,3.24079
_Z6kernelPh,sysmem_read_throughput,./const_global_mem.out_sysmem_read_throughput_const_global_mem.out,0
_Z6kernelPh,flop_count_sp_mul,./const_global_mem.out_flop_count_sp_mul_const_global_mem.out,1259637343304
_Z6kernelPh,shared_load_transactions_per_request,./const_global_mem.out_shared_load_transactions_per_request_const_global_mem.out,0
_Z6kernelPh,sysmem_write_utilization,./const_global_mem.out_sysmem_write_utilization_const_global_mem.out,1
_Z6kernelPh,inst_control,./const_global_mem.out_inst_control_const_global_mem.out,943830862536
_Z6kernelPh,l2_write_transactions,./const_global_mem.out_l2_write_transactions_const_global_mem.out,28685
_Z6kernelPh,gst_requested_throughput,./const_global_mem.out_gst_requested_throughput_const_global_mem.out,613582552
_Z6kernelPh,inst_compute_ld_st,./const_global_mem.out_inst_compute_ld_st_const_global_mem.out,630848583325
_Z6kernelPh,local_store_transactions_per_request,./const_global_mem.out_local_store_transactions_per_request_const_global_mem.out,0
_Z6kernelPh,sysmem_utilization,./const_global_mem.out_sysmem_utilization_const_global_mem.out,1
_Z6kernelPh,inst_integer,./const_global_mem.out_inst_integer_const_global_mem.out,427474552624
_Z6kernelPh,sysmem_read_transactions,./const_global_mem.out_sysmem_read_transactions_const_global_mem.out,0
_Z6kernelPh,inst_executed,./const_global_mem.out_inst_executed_const_global_mem.out,802501591
_Z6kernelPh,flop_count_sp_fma,./const_global_mem.out_flop_count_sp_fma_const_global_mem.out,206181316
_Z6kernelPh,local_load_transactions_per_request,./const_global_mem.out_local_load_transactions_per_request_const_global_mem.out,0
_Z6kernelPh,dram_write_transactions,./const_global_mem.out_dram_write_transactions_const_global_mem.out,8303
_Z6kernelPh,local_load_transactions,./const_global_mem.out_local_load_transactions_const_global_mem.out,0
_Z6kernelPh,sysmem_read_utilization,./const_global_mem.out_sysmem_read_utilization_const_global_mem.out,0
_Z6kernelPh,dram_utilization,./const_global_mem.out_dram_utilization_const_global_mem.out,1
_Z6kernelPh,inst_fp_32,./const_global_mem.out_inst_fp_32_const_global_mem.out,3357182962180
_Z6kernelPh,gst_transactions,./const_global_mem.out_gst_transactions_const_global_mem.out,28672
_Z6kernelPh,tex_cache_hit_rate,./const_global_mem.out_tex_cache_hit_rate_const_global_mem.out,99.0985
_Z6kernelPh,inst_misc,./const_global_mem.out_inst_misc_const_global_mem.out,845180068393
_Z6kernelPh,warp_execution_efficiency,./const_global_mem.out_warp_execution_efficiency_const_global_mem.out,204.069
_Z6kernelPh,tex_cache_transactions,./const_global_mem.out_tex_cache_transactions_const_global_mem.out,45590770
_Z6kernelPh,local_load_throughput,./const_global_mem.out_local_load_throughput_const_global_mem.out,0
_Z6kernelPh,inst_issued,./const_global_mem.out_inst_issued_const_global_mem.out,1576562733
_Z6kernelPh,gld_requested_throughput,./const_global_mem.out_gld_requested_throughput_const_global_mem.out,1343886444
_Z6kernelPh,ldst_issued,./const_global_mem.out_ldst_issued_const_global_mem.out,795545342
_Z6kernelPh,flop_count_sp_add,./const_global_mem.out_flop_count_sp_add_const_global_mem.out,1258403662536
_Z6kernelPh,flop_count_dp_mul,./const_global_mem.out_flop_count_dp_mul_const_global_mem.out,0
_Z6kernelPh,inst_inter_thread_communication,./const_global_mem.out_inst_inter_thread_communication_const_global_mem.out,0
_Z6kernelPh,flop_count_sp_special,./const_global_mem.out_flop_count_sp_special_const_global_mem.out,56231268
_Z6kernelPh,atomic_transactions_per_request,./const_global_mem.out_atomic_transactions_per_request_const_global_mem.out,0
_Z6kernelPh,flop_dp_efficiency,./const_global_mem.out_flop_dp_efficiency_const_global_mem.out,0
_Z6kernelPh,issue_slots,./const_global_mem.out_issue_slots_const_global_mem.out,1098725154
_Z6kernelPh,stall_sync,./const_global_mem.out_stall_sync_const_global_mem.out,0
_Z6kernelPh,l2_read_throughput,./const_global_mem.out_l2_read_throughput_const_global_mem.out,494051
_Z6kernelPh,stall_other,./const_global_mem.out_stall_other_const_global_mem.out,2.30607
_Z6kernelPh,stall_texture,./const_global_mem.out_stall_texture_const_global_mem.out,0.0609698
_Z6kernelPh,flop_count_dp_fma,./const_global_mem.out_flop_count_dp_fma_const_global_mem.out,0
_Z6kernelPh,cf_issued,./const_global_mem.out_cf_issued_const_global_mem.out,197443427
_Z6kernelPh,gld_transactions_per_request,./const_global_mem.out_gld_transactions_per_request_const_global_mem.out,1.60691
_Z6kernelPh,shared_store_transactions_per_request,./const_global_mem.out_shared_store_transactions_per_request_const_global_mem.out,0
_Z6kernelPh,dram_write_throughput,./const_global_mem.out_dram_write_throughput_const_global_mem.out,109048
_Z6kernelPh,sm_efficiency,./const_global_mem.out_sm_efficiency_const_global_mem.out,70377.3
_Z6kernelPh,flop_count_sp,./const_global_mem.out_flop_count_sp_const_global_mem.out,2518453368472
_Z6kernelPh,shared_store_throughput,./const_global_mem.out_shared_store_throughput_const_global_mem.out,0
_Z6kernelPh,l2_atomic_transactions,./const_global_mem.out_l2_atomic_transactions_const_global_mem.out,0
_Z6kernelPh,l2_tex_read_transactions,./const_global_mem.out_l2_tex_read_transactions_const_global_mem.out,0
_Z6kernelPh,dram_read_throughput,./const_global_mem.out_dram_read_throughput_const_global_mem.out,35027
_Z6kernelPh,atomic_transactions,./const_global_mem.out_atomic_transactions_const_global_mem.out,298903171
_Z6kernelPh,stall_exec_dependency,./const_global_mem.out_stall_exec_dependency_const_global_mem.out,20.0535
_Z6kernelPh,cf_executed,./const_global_mem.out_cf_executed_const_global_mem.out,467305803
_Z6kernelPh,flop_count_dp,./const_global_mem.out_flop_count_dp_const_global_mem.out,0
_Z6kernelPh,local_store_transactions,./const_global_mem.out_local_store_transactions_const_global_mem.out,0
_Z6kernelPh,inst_per_warp,./const_global_mem.out_inst_per_warp_const_global_mem.out,89008.4
_Z6kernelPh,warp_nonpred_execution_efficiency,./const_global_mem.out_warp_nonpred_execution_efficiency_const_global_mem.out,138.808
_Z6kernelPh,flop_count_dp_add,./const_global_mem.out_flop_count_dp_add_const_global_mem.out,0
_Z6kernelPh,shared_efficiency,./const_global_mem.out_shared_efficiency_const_global_mem.out,0
_Z6kernelPh,l2_utilization,./const_global_mem.out_l2_utilization_const_global_mem.out,4
_Z6kernelPh,shared_store_transactions,./const_global_mem.out_shared_store_transactions_const_global_mem.out,0
_Z6kernelPh,tex_cache_throughput,./const_global_mem.out_tex_cache_throughput_const_global_mem.out,0
_Z6kernelPh,local_store_throughput,./const_global_mem.out_local_store_throughput_const_global_mem.out,0
_Z6kernelPh,inst_replay_overhead,./const_global_mem.out_inst_replay_overhead_const_global_mem.out,1.41478
_Z6kernelPh,inst_bit_convert,./const_global_mem.out_inst_bit_convert_const_global_mem.out,2097152000
_Z6kernelPh,shared_load_transactions,./const_global_mem.out_shared_load_transactions_const_global_mem.out,0
_Z6kernelPh,stall_pipe_busy,./const_global_mem.out_stall_pipe_busy_const_global_mem.out,0.100574
_Z6kernelPh,inst_fp_64,./const_global_mem.out_inst_fp_64_const_global_mem.out,0
_Z6kernelPh,gst_transactions_per_request,./const_global_mem.out_gst_transactions_per_request_const_global_mem.out,0.18752
_Z6kernelPh,local_memory_overhead,./const_global_mem.out_local_memory_overhead_const_global_mem.out,0
_Z6kernelPh,gst_efficiency,./const_global_mem.out_gst_efficiency_const_global_mem.out,91915.8
_Z6kernelPh,stall_memory_dependency,./const_global_mem.out_stall_memory_dependency_const_global_mem.out,0
_Z6kernelPh,gld_efficiency,./const_global_mem.out_gld_efficiency_const_global_mem.out,0
_Z6kernelPh,l2_write_throughput,./const_global_mem.out_l2_write_throughput_const_global_mem.out,660177
_Z6kernelPh,gst_throughput,./const_global_mem.out_gst_throughput_const_global_mem.out,763303
_Z6kernelPh,l2_read_transactions,./const_global_mem.out_l2_read_transactions_const_global_mem.out,3189
_Z6kernelPh,l2_atomic_throughput,./const_global_mem.out_l2_atomic_throughput_const_global_mem.out,0
_Z6kernelPh,stall_memory_throttle,./const_global_mem.out_stall_memory_throttle_const_global_mem.out,0.00183928
_Z6kernelPh,shared_load_throughput,./const_global_mem.out_shared_load_throughput_const_global_mem.out,0
_Z6kernelPh,flop_sp_efficiency,./const_global_mem.out_flop_sp_efficiency_const_global_mem.out,43587
_Z6kernelPh,dram_read_transactions,./const_global_mem.out_dram_read_transactions_const_global_mem.out,2823
_Z6kernelPh,stall_not_selected,./const_global_mem.out_stall_not_selected_const_global_mem.out,0.798038
_Z6kernelPh,ldst_executed,./const_global_mem.out_ldst_executed_const_global_mem.out,953357946
_Z6kernelPh,sysmem_write_throughput,./const_global_mem.out_sysmem_write_throughput_const_global_mem.out,13
_Z6kernelPh,sysmem_write_transactions,./const_global_mem.out_sysmem_write_transactions_const_global_mem.out,1
_Z6kernelPh,gld_throughput,./const_global_mem.out_gld_throughput_const_global_mem.out,0
_Z6kernelPh,gld_transactions,./const_global_mem.out_gld_transactions_const_global_mem.out,2
_Z6kernelPh,stall_constant_memory_dependency,./const_global_mem.out_stall_constant_memory_dependency_const_global_mem.out,0.00114794
_Z6kernelPh,stall_inst_fetch,./const_global_mem.out_stall_inst_fetch_const_global_mem.out,3.45323
_Z6kernelPh,sysmem_read_throughput,./const_global_mem.out_sysmem_read_throughput_const_global_mem.out,0
_Z6kernelPh,flop_count_sp_mul,./const_global_mem.out_flop_count_sp_mul_const_global_mem.out,1259637343304
_Z6kernelPh,shared_load_transactions_per_request,./const_global_mem.out_shared_load_transactions_per_request_const_global_mem.out,0
_Z6kernelPh,sysmem_write_utilization,./const_global_mem.out_sysmem_write_utilization_const_global_mem.out,1
_Z6kernelPh,inst_control,./const_global_mem.out_inst_control_const_global_mem.out,943830862536
_Z6kernelPh,l2_write_transactions,./const_global_mem.out_l2_write_transactions_const_global_mem.out,43741
_Z6kernelPh,gst_requested_throughput,./const_global_mem.out_gst_requested_throughput_const_global_mem.out,691772343
_Z6kernelPh,inst_compute_ld_st,./const_global_mem.out_inst_compute_ld_st_const_global_mem.out,840565850076
_Z6kernelPh,local_store_transactions_per_request,./const_global_mem.out_local_store_transactions_per_request_const_global_mem.out,0
_Z6kernelPh,sysmem_utilization,./const_global_mem.out_sysmem_utilization_const_global_mem.out,1
_Z6kernelPh,inst_integer,./const_global_mem.out_inst_integer_const_global_mem.out,322616952624
_Z6kernelPh,sysmem_read_transactions,./const_global_mem.out_sysmem_read_transactions_const_global_mem.out,0
_Z6kernelPh,inst_executed,./const_global_mem.out_inst_executed_const_global_mem.out,1059173760
_Z6kernelPh,flop_count_sp_fma,./const_global_mem.out_flop_count_sp_fma_const_global_mem.out,206181316
_Z6kernelPh,local_load_transactions_per_request,./const_global_mem.out_local_load_transactions_per_request_const_global_mem.out,0
_Z6kernelPh,dram_write_transactions,./const_global_mem.out_dram_write_transactions_const_global_mem.out,9930
_Z6kernelPh,local_load_transactions,./const_global_mem.out_local_load_transactions_const_global_mem.out,0
_Z6kernelPh,sysmem_read_utilization,./const_global_mem.out_sysmem_read_utilization_const_global_mem.out,0
_Z6kernelPh,dram_utilization,./const_global_mem.out_dram_utilization_const_global_mem.out,1
_Z6kernelPh,tex_utilization,./const_global_mem.out_tex_utilization_const_global_mem.out,0
_Z6kernelPh,inst_fp_32,./const_global_mem.out_inst_fp_32_const_global_mem.out,3357182962180
_Z6kernelPh,gst_transactions,./const_global_mem.out_gst_transactions_const_global_mem.out,27904
_Z6kernelPh,tex_cache_hit_rate,./const_global_mem.out_tex_cache_hit_rate_const_global_mem.out,53.7774
_Z6kernelPh,inst_misc,./const_global_mem.out_inst_misc_const_global_mem.out,425329909305
_Z6kernelPh,warp_execution_efficiency,./const_global_mem.out_warp_execution_efficiency_const_global_mem.out,202.048
_Z6kernelPh,tex_cache_transactions,./const_global_mem.out_tex_cache_transactions_const_global_mem.out,0
_Z6kernelPh,local_load_throughput,./const_global_mem.out_local_load_throughput_const_global_mem.out,0
_Z6kernelPh,inst_issued,./const_global_mem.out_inst_issued_const_global_mem.out,1803974140
_Z6kernelPh,gld_requested_throughput,./const_global_mem.out_gld_requested_throughput_const_global_mem.out,0
_Z6kernelPh,ldst_issued,./const_global_mem.out_ldst_issued_const_global_mem.out,460192476
_Z6kernelPh,flop_count_sp_add,./const_global_mem.out_flop_count_sp_add_const_global_mem.out,1258403662536
_Z6kernelPh,flop_count_dp_mul,./const_global_mem.out_flop_count_dp_mul_const_global_mem.out,0
_Z6kernelPh,inst_inter_thread_communication,./const_global_mem.out_inst_inter_thread_communication_const_global_mem.out,0
_Z6kernelPh,flop_count_sp_special,./const_global_mem.out_flop_count_sp_special_const_global_mem.out,56231268
_Z6kernelPh,atomic_transactions_per_request,./const_global_mem.out_atomic_transactions_per_request_const_global_mem.out,0
_Z6kernelPh,flop_dp_efficiency,./const_global_mem.out_flop_dp_efficiency_const_global_mem.out,0
_Z6kernelPh,issue_slots,./const_global_mem.out_issue_slots_const_global_mem.out,375967579
_Z6kernelPh,stall_sync,./const_global_mem.out_stall_sync_const_global_mem.out,0
_Z6kernelPh,l2_read_throughput,./const_global_mem.out_l2_read_throughput_const_global_mem.out,40897
_Z6kernelPh,stall_other,./const_global_mem.out_stall_other_const_global_mem.out,62.1663
_Z6kernelPh,stall_texture,./const_global_mem.out_stall_texture_const_global_mem.out,5.24818e-09
_Z6kernelPh,flop_count_dp_fma,./const_global_mem.out_flop_count_dp_fma_const_global_mem.out,0
_Z6kernelPh,cf_issued,./const_global_mem.out_cf_issued_const_global_mem.out,372653071
_Z6kernelPh,gld_transactions_per_request,./const_global_mem.out_gld_transactions_per_request_const_global_mem.out,0
_Z6kernelPh,shared_store_transactions_per_request,./const_global_mem.out_shared_store_transactions_per_request_const_global_mem.out,0
_Z6kernelPh,dram_write_throughput,./const_global_mem.out_dram_write_throughput_const_global_mem.out,123759
_Z6kernelPh,sm_efficiency,./const_global_mem.out_sm_efficiency_const_global_mem.out,211878
_Z6kernelPh,flop_count_sp,./const_global_mem.out_flop_count_sp_const_global_mem.out,2518453368472
_Z6kernelPh,shared_store_throughput,./const_global_mem.out_shared_store_throughput_const_global_mem.out,0
_Z6kernelPh,l2_atomic_transactions,./const_global_mem.out_l2_atomic_transactions_const_global_mem.out,0
_Z6kernelPh,l2_tex_read_transactions,./const_global_mem.out_l2_tex_read_transactions_const_global_mem.out,33104
_Z6kernelPh,dram_read_throughput,./const_global_mem.out_dram_read_throughput_const_global_mem.out,33152
